Molecule ChEMBL ID,Smiles,Standard Value,Standard Units,pIC50,Mol,MolWt,LogP,TPSA,HBD,HBA,RotBonds
CHEMBL3422236,Cc1coc([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)n1,84.0,nM,7.08,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45614D0>,365.4050000000001,3.295820000000001,73.64,1,6,2
CHEMBL3989948,CC#Cc1cncc(-c2ccc3c(c2)[C@@]2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1,0.6,nM,9.22,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4561540>,412.53700000000026,4.236000000000003,72.86,1,5,2
CHEMBL5739747,COC1CCC2(CC1)Cc1ccc(CCC3CC3)cc1C21N=C(SCc2ccc(F)cn2)N(Cc2ccc(F)cn2)C1=O,12.5,nM,7.9,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45615B0>,602.7510000000002,6.756000000000008,67.68,0,6,8
CHEMBL3925456,CO[C@H]1CC[C@]2(CC1)Cc1ccc(NC(=O)c3ccc(Cl)cn3)cc1C21N=C(C)C(N)=N1,20.0,nM,7.7,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4561620>,451.9580000000002,4.103300000000003,101.96,2,6,3
CHEMBL2425618,COC[C@@H](Oc1cc(C[C@@H]2C[S@@+]([O-])C[C@H](NCc3cccc(C(C)C)c3)[C@H]2O)cc(F)c1N)C(F)(F)F,18.0,nM,7.75,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4561690>,546.6270000000003,3.9277000000000015,99.8,3,6,10
CHEMBL2425614,CC(C)(C)c1cccc(CN[C@H]2C[S@+]([O-])C[C@@H](Cc3cc(O)c(N)c(F)c3)[C@@H]2O)c1,530.0,nM,6.28,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4561700>,434.5770000000001,2.8513,101.57,4,5,5
CHEMBL3653721,CCC1=NC2(N=C1N)c1cc(Br)ccc1C[C@]21CC[C@@H](OC)CC1,401.0,nM,6.4,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4561770>,390.32500000000033,3.955200000000003,59.97,1,4,2
CHEMBL3653722,CCC1=NC2(N=C1N)c1cc(-c3cncc(Cl)c3)ccc1C[C@]21CC[C@@H](OC)CC1,2.9,nM,8.54,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45617E0>,422.9600000000003,4.908100000000004,72.86,1,5,3
CHEMBL2177476,CC(C)Oc1cccc(CN2CC[C@@]3(C[C@@H]2C)CN(c2ccncc2)S(=O)(=O)N3c2cccc(F)c2)c1,3000.0,nM,5.52,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4561850>,524.6620000000001,5.0026000000000055,65.98,0,5,6
CHEMBL2177475,CC(C)Oc1cccc(CN2CC[C@@]3(C[C@@H]2C)CN(C(C)C)S(=O)(=O)N3c2cccc(F)c2)c1,1400.0,nM,5.85,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45618C0>,489.6570000000001,4.811400000000005,53.09,0,4,6
CHEMBL2177488,CC(C)Oc1cccc(CN2CC[C@]3(CNS(=O)(=O)N3c3cccc(F)c3)C[C@@H]2C)c1,2900.0,nM,5.54,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4561930>,447.57600000000014,3.6906000000000025,61.88,1,4,5
CHEMBL2177490,CC(C)COc1cccc(CN2CC[C@]3(CNS(=O)(=O)N3c3cccc(F)c3)C[C@@H]2C)c1,11200.0,nM,4.95,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45619A0>,461.6030000000001,3.938200000000003,61.88,1,4,6
CHEMBL82352,CSCC[C@H](NC(=O)[C@@H](O)C(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCc1ccncc1)C(C)C,350.0,nM,6.46,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4561A10>,657.878,2.208000000000002,169.75,6,8,19
CHEMBL4473647,C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)Cn2cnnc2C(N)=N1,6.607,nM,8.18,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4561A80>,390.3820000000002,1.5704799999999999,134.87,2,7,3
CHEMBL81218,CC(C)[C@H](NC(=O)[C@H](C)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](C)NC(=O)[C@H](CN(C)C)NC(=O)OC(C)(C)C)C(=O)NCc1ccncc1,2530.0,nM,5.6,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4561AF0>,711.905,1.9128000000000054,191.08999999999997,6,9,18
CHEMBL1790594,CC[C@@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCc1ccncc1)C(C)C,42.0,nM,7.38,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4561B60>,710.917,3.397300000000005,187.85000000000002,6,8,18
CHEMBL4284039,CN(C)Cc1ccccc1-c1ccc(NCCCN2CCCCC2)c(OCCCN2CCCCC2)c1,2000.0,nM,5.7,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4561BD0>,492.7520000000006,5.957900000000007,30.979999999999997,1,5,13
CHEMBL5861715,COC[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3cnc(OCC(F)F)cn3)ccc1F)N=C(N)S2,590.0,nM,6.23,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4561C40>,482.5030000000001,4.409000000000003,82.62,1,7,8
CHEMBL5839385,C[C@]1(c2cc(/C=C(\F)c3ccc(C#C[Si](C)(C)C)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CCOCC3)C[C@H]21,13.0,nM,7.89,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4561CB0>,566.7500000000001,4.811400000000004,80.81,1,6,4
CHEMBL2048050,C[C@@H](Oc1cc(C[C@@H]2CS(=O)(=O)C[C@H](NCc3cccc(C(C)(C)C)c3)[C@H]2O)cc(F)c1N)C(F)(F)F,105.0,nM,6.98,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4561D20>,546.6270000000003,4.141400000000003,101.65,3,6,7
CHEMBL5952088,C#C[C@H](C)Oc1cnc(/C(F)=C/c2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(C)=O)C[C@H]43)c2)cn1,3.2,nM,8.49,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4561D90>,468.5290000000002,4.108200000000003,90.46,1,7,6
CHEMBL5788834,C#CCOc1cnc(/C(F)=C/c2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(C#N)C[C@H]43)c2)cn1,1.2,nM,8.92,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4561E00>,437.47500000000014,3.6542800000000017,97.17999999999999,1,7,5
CHEMBL5874332,Cc1noc(COc2cnc(/C(F)=C/c3ccc(F)c([C@@]4(C)N=C(N)S[C@@]5(C(=O)N(C)C)C[C@H]54)c3)cn2)n1,2.0,nM,8.7,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4561E70>,541.5840000000002,3.4773200000000024,132.62,1,10,7
CHEMBL3656189,COCCOc1ccc2c(c1)C1(N=C(N)N(C(C)C)C1=O)C1(CCC(OC)CC1)C2,87.1,nM,7.06,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4561EE0>,415.53400000000033,2.6039000000000003,86.38000000000001,1,6,6
CHEMBL5955639,COC1CCC2(CC1)Cc1ccc(B3OC(C)(C)C(C)(C)O3)cc1C21NC(=O)N(C(C)C)C1=O,21.2,nM,7.67,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4561F50>,468.4030000000003,3.272800000000001,77.1,1,5,3
CHEMBL3910301,CO[C@H]1CC[C@]2(CC1)Cc1ccc(CC3CCCCC3)cc1C21N=C(N)N(C)O1,76.3,nM,7.12,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4561FC0>,397.5630000000002,4.285400000000003,60.08,1,5,3
CHEMBL3924654,CO[C@H]1CC[C@]2(CC1)Cc1ccc(CCc3ccccc3)cc1C21N=C(N)N(C)O1,403.0,nM,6.39,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4562030>,405.54200000000014,3.9478000000000018,60.08,1,5,4
CHEMBL4452566,COc1cnc(C(=O)Nc2ccc(F)c([C@]34CN(c5ncc(F)cn5)C[C@H]3CSC(N)=N4)c2)cn1,0.615,nM,9.21,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45620A0>,498.5190000000002,2.1989,131.51,2,10,5
CHEMBL3667413,NC1=N[C@@]2(c3cccc(NC(=O)c4ncc(F)cc4F)c3)CN(c3ncc(F)cn3)C[C@H]2CS1,0.739,nM,9.13,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4562110>,485.4950000000002,2.934400000000002,109.38999999999999,2,8,4
CHEMBL3667415,NC1=N[C@@]2(c3cc(NC(=O)c4ncc(F)cc4F)ccc3F)CN(c3ncc(F)cn3)C[C@H]2CS1,0.78,nM,9.11,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4562180>,503.4850000000002,3.073500000000002,109.38999999999999,2,8,4
CHEMBL2177468,C[C@H]1C[C@]2(CCN1Cc1ccc(O)c(Cl)c1)CN(C)S(=O)(=O)N2c1cccc(F)c1,350.0,nM,6.46,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45621F0>,453.96700000000016,3.6046000000000022,64.09,1,4,3
CHEMBL2177484,C[C@H]1C[C@]2(CCN1Cc1ccc(O)cc1)CN(C)S(=O)(=O)N2c1cccc(F)c1,240.0,nM,6.62,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4562260>,419.5220000000001,2.951200000000002,64.09,1,4,3
CHEMBL2177473,CC(C)Oc1cccc(CN2CC[C@@]3(C[C@@H]2C)CN(C)S(=O)(=O)N3c2cccc(F)c2)c1,1800.0,nM,5.75,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45622D0>,461.60300000000007,4.0328000000000035,53.09,0,4,5
CHEMBL2177483,CCc1n[nH]c2ccc(CN3CC[C@@]4(C[C@@H]3C)CN(C)S(=O)(=O)N4c3cccc(F)c3)cc12,1100.0,nM,5.96,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4562340>,471.6020000000001,3.684300000000003,72.54,1,4,4
CHEMBL2177481,CC(=O)Nc1ccc(CN2CC[C@@]3(C[C@@H]2C)CN(C)S(=O)(=O)N3c2cccc(F)c2)cc1,6400.0,nM,5.19,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45623B0>,460.57500000000005,3.2040000000000024,72.96,1,4,4
CHEMBL3971782,COC1CCC2(CC1)Cc1ccc(Br)cc1C21CCSC(N)=N1,2357.0,nM,5.63,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4562420>,395.3660000000002,4.227500000000003,47.61,1,4,1
CHEMBL3956888,Cc1noc2c1CC1(CC2)Cc2ccc(-c3cccc(C#N)c3)cc2C12N=C(N)N(C)O2,8.4,nM,8.08,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4562490>,425.4920000000002,3.5976000000000017,100.67,1,7,1
CHEMBL2181980,N#Cc1ccc(COC(=O)[C@H]2C[C@]3(CN2)C(=O)Nc2ccccc23)cc1,12200.0,nM,4.91,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4562500>,347.374,1.8534799999999994,91.22,2,5,3
CHEMBL3975135,CO[C@H]1CC[C@]2(CC1)Cc1ccc(CCC(C)C)cc1C21N=C(N)N(C(C)C)C1=O,27.1,nM,7.57,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4562570>,411.5900000000002,4.167300000000003,67.92,1,4,5
CHEMBL3915238,CO[C@H]1CC[C@]2(CC1)Cc1ccc(C#CC3CC3)cc1C21N=C(N)N(CC(N)=O)C1=O,11.0,nM,7.96,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45625E0>,420.51300000000026,1.4171000000000002,111.00999999999999,2,5,3
CHEMBL3909616,CO[C@H]1CC[C@]2(CC1)Cc1ccc(CC(C)(C)C)cc1C21N=C(N)N(C(C)C)C1=O,267.0,nM,6.57,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4562650>,411.5900000000002,4.167300000000003,67.92,1,4,3
CHEMBL6046905,COC[C@@H]1CCCN1C(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3ccc(Cl)cn3)ccc1F)N=C(N)S2,5.87,nM,8.23,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45626C0>,533.0440000000001,5.014500000000004,80.81,1,6,6
CHEMBL5925631,CNC(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3cnc(OCc4ncco4)cn3)ccc1F)N=C(N)S2,17.3,nM,7.76,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4562730>,512.5420000000001,3.431700000000002,128.52,2,9,7
CHEMBL5815028,COc1ccc(/C(F)=C/c2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)N5CCCC5)C[C@H]43)c2)nc1,22.6,nM,7.65,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45627A0>,484.57200000000034,4.354700000000003,80.81,1,6,5
CHEMBL6021441,CN(C)C(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3ccc(C#CC4CC4)cn3)ccc1F)N=C(N)S2,8.49,nM,8.07,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4562810>,492.5950000000002,4.573400000000004,71.58,1,5,4
CHEMBL5794253,C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CCCC(C#N)C3)C[C@H]21,1.23,nM,8.91,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4562880>,518.5930000000004,4.357560000000004,119.16,1,7,4
CHEMBL1824134,CCn1cc(C2(c3cccc(-c4cncnc4)c3)N=C(N)N(C)C2=O)cn1,80.0,nM,7.1,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45628F0>,361.40900000000016,1.3902999999999996,102.29,1,6,4
CHEMBL1790644,CC[C@H](C)[C@H](O)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCc1ccncc1)C(C)C,35.0,nM,7.46,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4562960>,611.7840000000001,1.8649000000000024,169.75,6,7,17
CHEMBL3653711,CC#Cc1cncc(-c2ccc3c(c2)C2(CCC3)N=C(C)C(N)=N2)c1,62.0,nM,7.21,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45629D0>,328.41900000000004,3.440800000000001,63.629999999999995,1,4,1
CHEMBL3943546,COC1CCC2(CC1)Cc1ccc(-c3cncc(C#N)c3)cc1C21N=C(N)N(C(C)C)C1=O,12.2,nM,7.91,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4562A40>,443.5510000000002,3.512380000000001,104.6,1,6,3
CHEMBL3925677,COC1CCC2(CC1)Cc1ccc(-c3cccc(S(C)(=O)=O)c3)cc1C21N=C(N)N(C(C)C)C1=O,83.9,nM,7.08,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4562AB0>,495.6450000000003,3.649200000000002,102.06,1,6,4
CHEMBL3658356,COCCN1C(=O)[C@]2(N=C1N)c1cc(C#N)ccc1C[C@@]21CC[C@H](OC)[C@@H](C)C1,2.0,nM,8.7,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4562B20>,396.49100000000027,1.93438,100.94000000000001,1,6,4
CHEMBL3966668,COC1CCC2(CC1)Cc1ccc(C(=O)N3CCCC3)cc1C21N=C(N)N(C)C1=O,814.0,nM,6.09,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4562B90>,410.51800000000026,2.0361000000000002,88.22999999999999,1,5,2
CHEMBL3938713,COC1CCC2(CC1)Cc1ccc(C#N)cc1[C@@]21N=C(N)N(C)C1=O,1814.0,nM,5.74,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4562C00>,338.4110000000001,1.67178,91.70999999999998,1,5,1
CHEMBL3971821,CO[C@H]1CC[C@]2(CC1)Cc1ccc(Br)cc1C21N=C(N)N(C)C1=O,32.3,nM,7.49,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4562C70>,392.2970000000002,2.5626000000000007,67.92,1,4,1
CHEMBL5863924,COC1CCC2(CC1)Cc1ccc(-c3cccc(C#N)c3)cc1C21N=C(N)N(C2CC2)C1=O,12.0,nM,7.92,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4562CE0>,440.54700000000025,3.871380000000002,91.70999999999998,1,5,3
CHEMBL5887150,COC1CCC2(CC1)Cc1ccc(N3CCCC3)cc1C21N=C(SC)N(C)C1=O,145.0,nM,6.84,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4562D50>,413.58700000000016,3.8046000000000033,45.14,0,5,2
CHEMBL5746106,COC1CCC2(CC1)Cc1ccc(OCCN(C)C)cc1C21NC(=O)N(C)C1=O,368.0,nM,6.43,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4562DC0>,401.5070000000002,2.1353999999999997,71.11000000000001,1,5,5
CHEMBL5803118,COCCOc1ccc2c(c1)C1(NC(=S)N(C)C1=O)C1(CCC(OC)CC1)C2,10.6,nM,7.97,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4562E30>,404.5320000000003,2.3851000000000004,60.03,1,5,5
CHEMBL4112850,COC1CCC2(CC1)Cc1ccc(OCC3CC3)cc1[C@]21N=C(N)N(C)C1=O,423.0,nM,6.37,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4562EA0>,383.49200000000013,2.5889000000000006,77.15,1,5,4
CHEMBL3962901,CN1C(=O)C2(NC1=S)c1cc(Br)ccc1C[C@]21CC[C@@H](OC(F)F)CC1,8.4,nM,8.08,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4562F10>,445.3290000000003,3.715200000000003,41.57000000000001,1,3,2
CHEMBL3965121,CN1C(=O)C2(N=C1N)c1cc(C3CC3)ccc1C[C@]21CC[C@@H](OC(F)F)CC1,177.0,nM,6.75,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4562F80>,389.44600000000014,3.2703000000000015,67.92,1,4,3
CHEMBL3900970,CC(C)N1C(=O)C2(N=C1N)c1cc(Br)ccc1C[C@]21CC[C@@H](OC(F)F)CC1,265.0,nM,6.58,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4562FF0>,456.33100000000024,3.934000000000003,67.92,1,4,3
CHEMBL5928929,COC1CCC2(CC1)C(C)(C)c1ccc(C#N)cc1C21N=C(N)N(C)C1=O,3156.0,nM,5.5,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4563060>,366.46500000000015,2.406880000000001,91.70999999999998,1,5,1
CHEMBL3966722,COc1cccc(-c2ccc3c(c2)C2(N=C(N)N(C)C2=O)C2(CCC(OC)CC2)O3)c1,28.2,nM,7.55,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45630D0>,421.4970000000003,3.064400000000002,86.38000000000001,1,6,3
CHEMBL378225,C[C@@H](NC(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)cc(N(C)S(C)(=O)=O)c1)c1ccccc1,15.0,nM,7.82,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4563140>,578.7350000000002,3.027400000000002,127.84,4,6,13
CHEMBL3918546,CC1=N[C@@](c2cc(Nc3nccn4ccnc34)ccc2F)(C(F)F)COC1,1400.0,nM,5.85,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45631B0>,375.3540000000001,3.563500000000002,63.81,1,5,4
CHEMBL3977060,C[C@@]1(c2nc(Nc3ncccc3C#N)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,1500.0,nM,5.82,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4563220>,408.3590000000001,3.154580000000001,109.21,2,7,3
CHEMBL3670309,C[C@@]1(c2cc(NC(=O)c3ccc(-c4ccc[nH]4)cn3)ccc2F)C=CSC(N)=N1,97.0,nM,7.01,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4563290>,407.4740000000001,4.2585000000000015,96.16,3,5,4
CHEMBL1762558,COc1cccc2c1C(=O)C(c1ccc(O)cc1)=CC2=O,10310.0,nM,4.99,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4563300>,280.27900000000005,2.8634000000000013,63.6,1,4,2
CHEMBL1782316,O=S(=O)(c1ccc(Br)cc1)N(c1cnn(Cc2ccc(Cl)c(Cl)c2)c1)S(=O)(=O)c1ccc(Br)cc1,90000.0,nM,4.05,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4563370>,680.2270000000002,6.347400000000003,89.34,0,5,7
CHEMBL3683845,COc1cnc(C(=O)Nc2cc(Cl)c(F)c([C@@]3(CF)N=C(N)O[C@@H]4C[C@@H]43)c2)c(C)n1,73.1,nM,7.14,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45633E0>,437.8340000000002,2.736620000000001,111.72,2,7,5
CHEMBL3966080,Cc1nc(OCC(F)(F)F)cnc1C(=O)Nc1ccc(F)c([C@]2(CF)C[C@@H](C(F)(F)F)OC(N)=N2)c1,49.0,nM,7.31,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4563450>,527.3720000000002,3.948220000000002,111.72,2,7,6
CHEMBL3926914,NC1=N[C@](CF)(c2cc(NC(=O)c3ncc(Cl)cc3F)cc(F)c2F)C[C@@H](C(F)(F)F)O1,29.0,nM,7.54,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45634C0>,484.75900000000007,4.235300000000001,89.6,2,5,4
CHEMBL2349489,CC1(C)Cc2ccc(-c3cncc(Cl)c3)cc2C2(CCSC(N)=N2)C1,5738.0,nM,5.24,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4563530>,371.9370000000002,5.0213000000000045,51.269999999999996,1,4,1
CHEMBL6029626,C[C@@]1(c2cc(/C=C/c3ccc(F)cc3)ccc2F)CC2(CCC(F)(F)CC2)OC(N)=N1,13100.0,nM,4.88,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45635A0>,432.46100000000024,6.033500000000005,47.61,1,3,3
CHEMBL4109090,CO[C@H]1[C@H](C)C[C@@]2(Cc3ccc(C#N)cc3[C@]23N=C(N)N(CC2(F)CCOCC2)C3=O)C[C@@H]1C,12.0,nM,7.92,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4563610>,468.57300000000043,3.0526800000000014,100.94,1,6,3
CHEMBL3670331,C=C1C[C@@](C)(c2cc(NC(=O)c3ncc(C#N)cc3F)cnc2Cl)N=C(N)S1,22.0,nM,7.66,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4563680>,416.869,3.5735800000000015,117.05,2,7,3
CHEMBL3677273,NC1=N[C@]2(c3cc(-c4cccnc4F)ccc3Oc3c(F)cc(C4=CCCOC4)cc32)c2nccn21,0.4,nM,9.4,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45636F0>,483.47800000000024,4.6010000000000035,87.55000000000001,1,6,2
CHEMBL3688742,NC1=N[C@](CF)(c2cc(NC(=O)c3ncc(Cl)cc3F)ccc2Cl)[C@H]2C[C@H]2O1,54.4,nM,7.26,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4563760>,427.23800000000006,3.6780000000000026,89.6,2,5,4
CHEMBL4749943,COC[C@]12C[C@H]1[C@@](CF)(c1cc(/C=C(\F)c3ccc(Cl)cn3)ccc1F)N=C(N)S2,22.8,nM,7.64,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45637D0>,453.9170000000001,4.973100000000004,60.5,1,5,6
CHEMBL3688612,NC1=N[C@@](c2cc(NC(=O)c3ccc(OCF)cn3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,91.8,nM,7.04,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4563840>,424.35400000000004,2.9726000000000017,98.83,2,6,6
CHEMBL5890871,CN(C)C(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3cnc(Br)cn3)ccc1F)N=C(N)S2,12.7,nM,7.9,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45638B0>,508.39200000000005,3.969400000000002,84.47,1,6,4
CHEMBL6032650,COC[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3cnc(OC(C)C(F)(F)F)cn3)ccc1F)N=C(N)S2,3505.0,nM,5.46,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4563920>,514.5200000000001,5.094700000000004,82.62,1,7,7
CHEMBL5833469,C#CCOc1cnc(/C(F)=C/c2cnc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)N5CC[C@H](F)C5)C[C@H]43)c2)cn1,1.3,nM,8.89,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4563990>,528.5600000000003,3.0961000000000016,106.59,1,8,6
CHEMBL5969023,CN(C)C(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3cnc(OCC(F)(F)F)cn3)cnc1F)N=C(N)S2,44.1,nM,7.36,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4563A00>,528.5070000000001,3.543000000000002,106.59,1,8,6
CHEMBL5870063,CC(O)CCNC(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3ccc(Cl)cn3)ccc1F)N=C(N)S2,8.28,nM,8.08,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4563A70>,507.00600000000014,4.2642000000000015,100.6,3,6,7
CHEMBL221597,CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc2cccc(OC)c2)c1,15.0,nM,7.82,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4563AE0>,581.7040000000002,5.035820000000005,90.9,3,5,15
CHEMBL1824339,CC(C)n1cc(C2(c3ccc(F)c(-c4cccnc4F)c3)N=C(N)N(C)C2=O)cn1,40.0,nM,7.4,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4563B50>,410.4280000000001,2.834500000000001,89.4,1,5,4
CHEMBL3752685,Cl.Cl.c1ccc2c(NCCCCCCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,7500.0,nM,5.12,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4563BC0>,565.633,8.858700000000002,49.84,2,4,10
CHEMBL1278005,O=S(=O)(c1ccc(Cl)cc1)N(Cc1ccccc1)C[C@@H](O)CN1CCN(C(c2ccccc2)c2ccccc2)CC1,5400.0,nM,5.27,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4563C30>,590.1890000000002,5.299000000000005,64.09,1,5,11
CHEMBL51779,CC(C)CC(NC(=O)C(O)c1ccccc1Oc1ccccc1)[C@@H](O)CC(=O)N[C@@H](C(=O)N[C@H](C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@H](Cc1ccccc1)C(=O)O)C(C)C,14000.0,nM,4.85,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4563CA0>,847.9630000000001,2.6014000000000053,269.78999999999996,9,10,24
CHEMBL3670378,Cc1cc(C#N)cnc1C(=O)Nc1cc([C@]2(C)COC(CF)(CF)C(N)=N2)c(F)cn1,380.0,nM,6.42,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4563D10>,432.4060000000001,2.3285,126.28,2,7,5
